Folder,Model,ID,Language,Words,Syllables,Phrases (Sentences),Avg Sentence Length,Has Pronunciation,Has Example,Compliance: Max 25 Words,Compliance: Max 2 Sentences,Compliance: Short Sentences (<15 words/sent),Compliance: No Double Negation,Compliance: No Self-Definition,Compliance: Active Voice Proxy,Compliance: Category+Function Pattern,Prompt Compliance Score
results_v5,llama,T-030_D-030.1,lt,1,2,1,1.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-031_D-031.1,es,41,78,3,13.67,True,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-032_D-032.1,es,27,54,3,9.0,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-033_D-033.1,es,109,205,5,21.8,True,False,False,False,False,False,False,True,False,0.143
results_v5,llama,T-034_D-034.1,es,29,50,3,9.67,True,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-035_D-035.1,es,83,140,4,20.75,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-036_D-036.1,es,5,12,2,2.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-037_D-037.1,es,12,20,3,4.0,True,False,True,False,True,True,True,True,False,0.714
results_v5,llama,T-038_D-038.1,es,39,69,3,13.0,True,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-039_D-039.1,es,11,20,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-040_D-040.1,es,37,81,3,12.33,False,False,False,False,True,True,True,False,False,0.429
results_v5,llama,T-041_D-041.1,es,52,108,5,10.4,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-042_D-042.1,es,35,71,3,11.67,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-043_D-043.1,es,189,326,7,27.0,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-044_D-044.1,es,19,30,1,19.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,llama,T-045_D-045.1,es,3,5,1,3.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-046_D-046.1,es,24,37,1,24.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,llama,T-047_D-047.1,es,6,13,1,6.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-048_D-048.1,es,51,103,2,25.5,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-049_D-049.1,es,32,53,2,16.0,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-050_D-050.1,es,28,48,1,28.0,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-051_D-051.1,es,44,91,5,8.8,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-052_D-052.1,es,124,270,11,11.27,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-053_D-053.1,es,26,46,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v5,llama,T-054_D-054.1,es,26,52,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v5,llama,T-055_D-055.1,es,26,71,3,8.67,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-056_D-056.1,es,14,21,2,7.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-057_D-057.1,es,156,280,6,26.0,False,False,False,False,False,True,True,True,False,0.429
results_v5,llama,T-058_D-058.1,es,40,66,2,20.0,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-059_D-059.1,es,83,158,4,20.75,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-060_D-060.1,es,33,67,2,16.5,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-061_D-061.1,es,32,65,2,16.0,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-062_D-062.1,es,10,18,2,5.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-063_D-063.1,es,145,303,9,16.11,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-064_D-064.1,es,30,52,2,15.0,False,False,False,True,True,True,True,True,False,0.714
results_v5,llama,T-065_D-065.1,es,45,71,1,45.0,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-066_D-066.1,es,35,67,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-067_D-067.1,es,24,41,2,12.0,False,False,True,True,True,True,False,True,False,0.714
results_v5,llama,T-068_D-068.1,es,261,488,15,17.4,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-069_D-069.1,es,39,72,4,9.75,False,False,False,False,True,True,True,True,False,0.571
results_v5,llama,T-070_D-070.1,es,22,38,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-071_D-071.1,es,12,23,2,6.0,True,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-072_D-072.1,es,769,1242,2,384.5,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-073_D-073.1,es,31,62,2,15.5,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-074_D-074.1,es,53,107,2,26.5,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-075_D-075.1,es,38,64,5,7.6,False,False,False,False,True,True,True,True,False,0.571
results_v5,llama,T-076_D-076.1,es,35,68,1,35.0,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-076_D-076.2,es,37,81,3,12.33,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-076_D-076.3,es,32,64,3,10.67,False,False,False,False,True,True,True,True,False,0.571
results_v5,llama,T-077_D-077.1,es,46,89,3,15.33,False,False,False,False,False,True,True,True,False,0.429
results_v5,llama,T-078_D-078.1,es,22,50,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-079_D-079.1,es,46,89,2,23.0,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-080_D-080.1,es,93,180,7,13.29,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-081_D-081.1,es,72,142,3,24.0,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-082_D-082.1,es,33,65,4,8.25,False,False,False,False,True,True,True,False,False,0.429
results_v5,llama,T-083_D-083.1,es,15,32,2,7.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-084_D-084.1,es,29,57,3,9.67,False,False,False,False,True,True,True,True,False,0.571
results_v5,llama,T-085_D-085.1,es,18,37,1,18.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,llama,T-086_D-086.1,es,27,54,4,6.75,False,False,False,False,True,True,True,True,False,0.571
results_v5,llama,T-087_D-087.1,en,2,5,1,2.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-088_D-088.1,es,26,52,3,8.67,False,False,False,False,True,True,True,True,False,0.571
results_v5,llama,T-089_D-089.1,es,11,26,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,llama,T-090_D-090.1,es,117,253,5,23.4,False,False,False,False,False,True,True,True,False,0.429
results_v5,llama,T-091_D-091.1,es,42,76,4,10.5,True,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-092_D-092.1,es,32,72,2,16.0,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-093_D-093.1,es,20,52,3,6.67,False,False,True,False,True,True,False,True,False,0.571
results_v5,llama,T-094_D-094.1,es,76,153,3,25.33,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-095_D-095.1,es,29,61,2,14.5,False,False,False,True,True,True,True,True,False,0.714
results_v5,llama,T-096_D-096.1,es,61,136,4,15.25,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-097_D-097.1,es,41,91,3,13.67,False,False,False,False,True,True,False,True,False,0.429
results_v5,llama,T-098_D-098.1,es,56,131,3,18.67,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-099_D-099.1,es,19,37,3,6.33,False,False,True,False,True,True,True,True,False,0.714
results_v5,llama,T-100_D-100.1,es,25,51,2,12.5,False,False,True,True,True,True,False,True,False,0.714
results_v5,llama,T-101_D-101.1,es,13,23,1,13.0,False,False,True,True,True,True,False,True,False,0.714
results_v5,llama,T-102_D-102.1,es,31,63,2,15.5,False,False,False,True,False,True,False,True,False,0.429
results_v5,llama,T-103_D-103.1,es,24,51,2,12.0,False,False,True,True,True,True,False,True,False,0.714
results_v5,llama,T-104_D-104.1,es,56,111,5,11.2,True,False,False,False,True,True,False,False,False,0.286
results_v5,llama,T-105_D-105.1,es,65,127,3,21.67,False,False,False,False,False,True,True,True,False,0.429
results_v5,llama,T-106_D-106.1,es,20,33,1,20.0,False,False,True,True,False,True,False,True,False,0.571
results_v5,llama,T-107_D-107.1,es,36,66,2,18.0,False,False,False,True,False,True,True,True,False,0.571
results_v5,llama,T-108_D-108.1,es,53,92,3,17.67,False,False,False,False,False,True,False,True,False,0.286
results_v5,llama,T-109_D-109.1,es,25,45,3,8.33,False,False,True,False,True,True,True,True,False,0.714
results_v5,llama,T-110_D-110.1,es,49,103,3,16.33,False,False,False,False,False,True,True,True,False,0.429
results_v5,llama,T-111_D-111.1,es,11,20,1,11.0,False,False,True,True,True,True,False,True,False,0.714
results_v5,latxa,T-001_D-001.1,es,19,38,2,9.5,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-002_D-002.1,es,22,40,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-003_D-003.1,es,20,45,2,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-004_D-004.1,es,19,34,2,9.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-005_D-005.1,es,10,22,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-006_D-006.1,es,15,35,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-007_D-007.1,es,12,25,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-008_D-008.1,es,12,22,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-009_D-009.1,es,21,46,2,10.5,True,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-010_D-010.1,es,14,36,2,7.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-011_D-011.1,es,18,38,1,18.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-012_D-012.1,es,16,35,2,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-013_D-013.1,es,12,27,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-014_D-014.1,es,20,47,1,20.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-015_D-015.1,es,11,25,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-016_D-016.1,es,23,55,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-017_D-017.1,es,13,29,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-018_D-018.1,es,32,63,5,6.4,False,False,False,False,True,True,False,True,False,0.429
results_v5,latxa,T-019_D-019.1,es,13,32,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-020_D-020.1,es,15,29,2,7.5,False,False,True,True,True,True,False,True,False,0.714
results_v5,latxa,T-021_D-021.1,es,22,39,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-022_D-022.1,es,35,88,5,7.0,False,False,False,False,True,True,True,True,False,0.571
results_v5,latxa,T-023_D-023.1,es,14,30,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-024_D-024.1,es,10,24,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-025_D-025.1,es,17,34,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-026_D-026.1,es,11,24,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-027_D-027.1,es,17,35,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-028_D-028.1,es,18,35,2,9.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-029_D-029.1,es,17,34,2,8.5,True,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-030_D-030.1,es,16,28,2,8.0,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-031_D-031.1,es,19,37,1,19.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-032_D-032.1,es,18,37,2,9.0,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-033_D-033.1,es,7,14,1,7.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-034_D-034.1,es,47,92,5,9.4,False,False,False,False,True,True,False,True,False,0.429
results_v5,latxa,T-035_D-035.1,es,42,82,3,14.0,False,False,False,False,True,True,False,True,False,0.429
results_v5,latxa,T-036_D-036.1,es,31,64,4,7.75,False,False,False,False,True,True,True,True,False,0.571
results_v5,latxa,T-037_D-037.1,es,11,24,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-038_D-038.1,es,18,37,1,18.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-039_D-039.1,es,13,25,2,6.5,True,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-040_D-040.1,es,19,32,2,9.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-041_D-041.1,es,8,16,2,4.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-042_D-042.1,es,25,48,2,12.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-043_D-043.1,es,20,38,1,20.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-044_D-044.1,es,9,20,1,9.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-045_D-045.1,es,19,40,2,9.5,True,False,True,True,True,True,False,True,False,0.714
results_v5,latxa,T-046_D-046.1,es,14,24,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-047_D-047.1,es,10,19,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-048_D-048.1,es,18,38,2,9.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-049_D-049.1,es,14,32,2,7.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-050_D-050.1,es,36,72,3,12.0,False,False,False,False,True,True,False,True,False,0.429
results_v5,latxa,T-051_D-051.1,es,10,22,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-052_D-052.1,es,20,46,2,10.0,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-053_D-053.1,es,13,27,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-054_D-054.1,es,8,18,1,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-055_D-055.1,es,13,28,2,6.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-056_D-056.1,es,10,23,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-057_D-057.1,es,17,36,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-058_D-058.1,es,11,23,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-059_D-059.1,es,17,35,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-060_D-060.1,es,14,24,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-061_D-061.1,es,22,38,1,22.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-062_D-062.1,es,26,50,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v5,latxa,T-063_D-063.1,es,17,31,2,8.5,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-064_D-064.1,es,21,39,2,10.5,True,False,True,True,True,True,False,True,False,0.714
results_v5,latxa,T-065_D-065.1,es,11,23,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-066_D-066.1,es,23,39,2,11.5,True,False,True,True,True,True,False,True,False,0.714
results_v5,latxa,T-067_D-067.1,es,15,30,2,7.5,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-068_D-068.1,es,10,23,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-069_D-069.1,es,19,37,2,9.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-070_D-070.1,es,16,30,1,16.0,False,False,True,True,False,True,True,False,False,0.571
results_v5,latxa,T-071_D-071.1,es,15,32,2,7.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-072_D-072.1,es,16,33,2,8.0,True,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-073_D-073.1,es,16,30,2,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-074_D-074.1,es,16,33,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-075_D-075.1,es,14,28,2,7.0,True,False,True,True,True,True,False,True,False,0.714
results_v5,latxa,T-076_D-076.1,es,20,42,2,10.0,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-076_D-076.2,es,16,36,2,8.0,False,False,True,True,True,True,True,False,False,0.714
results_v5,latxa,T-076_D-076.3,es,16,32,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-077_D-077.1,es,19,41,1,19.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-078_D-078.1,es,12,24,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-079_D-079.1,es,17,32,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v5,latxa,T-080_D-080.1,es,19,35,2,9.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-081_D-081.1,es,29,66,4,7.25,False,False,False,False,True,True,True,True,False,0.571
results_v5,latxa,T-082_D-082.1,es,15,33,2,7.5,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-083_D-083.1,es,44,100,6,7.33,True,False,False,False,True,True,False,True,False,0.429
results_v5,latxa,T-084_D-084.1,es,24,62,2,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-085_D-085.1,es,14,31,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v5,latxa,T-086_D-086.1,es,29,72,4,7.25,False,False,False,False,True,True,True,True,False,0.571
results_v5,latxa,T-087_D-087.1,es,27,52,3,9.0,False,False,False,False,True,True,True,True,False,0.571
